app,metric,errorType
dwt2d3,special_fu_utilization,No metric
dwt2d3,global_hit_rate,No metric
dwt2d3,shared_utilization,No metric
dwt2d3,local_hit_rate,No metric
dwt2d4,special_fu_utilization,No metric
dwt2d4,global_hit_rate,No metric
dwt2d4,shared_utilization,No metric
dwt2d4,local_hit_rate,No metric
dwt2d5,special_fu_utilization,No metric
dwt2d5,global_hit_rate,No metric
dwt2d5,shared_utilization,No metric
dwt2d5,local_hit_rate,No metric
dwt2d6,special_fu_utilization,No metric
dwt2d6,global_hit_rate,No metric
dwt2d6,shared_utilization,No metric
dwt2d6,local_hit_rate,No metric
dwt2d7,special_fu_utilization,No metric
dwt2d7,global_hit_rate,No metric
dwt2d7,shared_utilization,No metric
dwt2d7,local_hit_rate,No metric
dwt2d8,special_fu_utilization,No metric
dwt2d8,global_hit_rate,No metric
dwt2d8,shared_utilization,No metric
dwt2d8,local_hit_rate,No metric
dwt2d9,special_fu_utilization,No metric
dwt2d9,global_hit_rate,No metric
dwt2d9,shared_utilization,No metric
dwt2d9,local_hit_rate,No metric
dwt2d10,special_fu_utilization,No metric
dwt2d10,global_hit_rate,No metric
dwt2d10,shared_utilization,No metric
dwt2d10,local_hit_rate,No metric
dwt2d11,special_fu_utilization,No metric
dwt2d11,global_hit_rate,No metric
dwt2d11,shared_utilization,No metric
dwt2d11,local_hit_rate,No metric
dwtHaar1D1,special_fu_utilization,No metric
dwtHaar1D1,global_hit_rate,No metric
dwtHaar1D1,shared_utilization,No metric
dwtHaar1D1,local_hit_rate,No metric
dwtHaar1D2,special_fu_utilization,No metric
dwtHaar1D2,global_hit_rate,No metric
dwtHaar1D2,shared_utilization,No metric
dwtHaar1D2,local_hit_rate,No metric
dwtHaar1D3,special_fu_utilization,No metric
dwtHaar1D3,global_hit_rate,No metric
dwtHaar1D3,shared_utilization,No metric
dwtHaar1D3,local_hit_rate,No metric
dxtc1,special_fu_utilization,No metric
dxtc1,global_hit_rate,No metric
dxtc1,shared_utilization,No metric
dxtc1,local_hit_rate,No metric
dxtc2,special_fu_utilization,No metric
dxtc2,global_hit_rate,No metric
dxtc2,shared_utilization,No metric
dxtc2,local_hit_rate,No metric
dxtc3,special_fu_utilization,No metric
dxtc3,global_hit_rate,No metric
dxtc3,shared_utilization,No metric
dxtc3,local_hit_rate,No metric
dxtc4,special_fu_utilization,No metric
dxtc4,global_hit_rate,No metric
dxtc4,shared_utilization,No metric
dxtc4,local_hit_rate,No metric
dxtc5,special_fu_utilization,No metric
dxtc5,global_hit_rate,No metric
dxtc5,shared_utilization,No metric
dxtc5,local_hit_rate,No metric
dxtc6,special_fu_utilization,No metric
dxtc6,global_hit_rate,No metric
dxtc6,shared_utilization,No metric
dxtc6,local_hit_rate,No metric
dxtc7,special_fu_utilization,No metric
dxtc7,global_hit_rate,No metric
dxtc7,shared_utilization,No metric
dxtc7,local_hit_rate,No metric
dxtc8,special_fu_utilization,No metric
dxtc8,global_hit_rate,No metric
dxtc8,shared_utilization,No metric
dxtc8,local_hit_rate,No metric
dxtc9,special_fu_utilization,No metric
dxtc9,global_hit_rate,No metric
dxtc9,shared_utilization,No metric
dxtc9,local_hit_rate,No metric
dxtc10,special_fu_utilization,No metric
dxtc10,global_hit_rate,No metric
dxtc10,shared_utilization,No metric
dxtc10,local_hit_rate,No metric
eigenvalues1,special_fu_utilization,No metric
eigenvalues1,global_hit_rate,No metric
eigenvalues1,shared_utilization,No metric
eigenvalues1,local_hit_rate,No metric
eigenvalues2,special_fu_utilization,No metric
eigenvalues2,global_hit_rate,No metric
eigenvalues2,shared_utilization,No metric
eigenvalues2,local_hit_rate,No metric
eigenvalues3,special_fu_utilization,No metric
eigenvalues3,global_hit_rate,No metric
eigenvalues3,shared_utilization,No metric
eigenvalues3,local_hit_rate,No metric
eigenvalues4,special_fu_utilization,No metric
eigenvalues4,global_hit_rate,No metric
eigenvalues4,shared_utilization,No metric
eigenvalues4,local_hit_rate,No metric
eigenvalues5,special_fu_utilization,No metric
eigenvalues5,global_hit_rate,No metric
eigenvalues5,shared_utilization,No metric
eigenvalues5,local_hit_rate,No metric
eigenvalues6,special_fu_utilization,No metric
eigenvalues6,global_hit_rate,No metric
eigenvalues6,shared_utilization,No metric
eigenvalues6,local_hit_rate,No metric
eigenvalues7,special_fu_utilization,No metric
eigenvalues7,global_hit_rate,No metric
eigenvalues7,shared_utilization,No metric
eigenvalues7,local_hit_rate,No metric
eigenvalues8,special_fu_utilization,No metric
eigenvalues8,global_hit_rate,No metric
eigenvalues8,shared_utilization,No metric
eigenvalues8,local_hit_rate,No metric
eigenvalues9,special_fu_utilization,No metric
eigenvalues9,global_hit_rate,No metric
eigenvalues9,shared_utilization,No metric
eigenvalues9,local_hit_rate,No metric
eigenvalues10,special_fu_utilization,No metric
eigenvalues10,global_hit_rate,No metric
eigenvalues10,shared_utilization,No metric
eigenvalues10,local_hit_rate,No metric
fastWalshTransform1,special_fu_utilization,No metric
fastWalshTransform1,global_hit_rate,No metric
fastWalshTransform1,shared_utilization,No metric
fastWalshTransform1,local_hit_rate,No metric
fastWalshTransform2,special_fu_utilization,No metric
fastWalshTransform2,global_hit_rate,No metric
fastWalshTransform2,shared_utilization,No metric
fastWalshTransform2,local_hit_rate,No metric
fastWalshTransform3,special_fu_utilization,No metric
fastWalshTransform3,global_hit_rate,No metric
fastWalshTransform3,shared_utilization,No metric
fastWalshTransform3,local_hit_rate,No metric
fastWalshTransform4,special_fu_utilization,No metric
fastWalshTransform4,global_hit_rate,No metric
fastWalshTransform4,shared_utilization,No metric
fastWalshTransform4,local_hit_rate,No metric
fastWalshTransform5,special_fu_utilization,No metric
fastWalshTransform5,global_hit_rate,No metric
fastWalshTransform5,shared_utilization,No metric
fastWalshTransform5,local_hit_rate,No metric
fastWalshTransform6,special_fu_utilization,No metric
fastWalshTransform6,global_hit_rate,No metric
fastWalshTransform6,shared_utilization,No metric
fastWalshTransform6,local_hit_rate,No metric
fastWalshTransform7,special_fu_utilization,No metric
fastWalshTransform7,global_hit_rate,No metric
fastWalshTransform7,shared_utilization,No metric
fastWalshTransform7,local_hit_rate,No metric
fastWalshTransform8,special_fu_utilization,No metric
fastWalshTransform8,global_hit_rate,No metric
fastWalshTransform8,shared_utilization,No metric
fastWalshTransform8,local_hit_rate,No metric
fastWalshTransform9,special_fu_utilization,No metric
fastWalshTransform9,global_hit_rate,No metric
fastWalshTransform9,shared_utilization,No metric
fastWalshTransform9,local_hit_rate,No metric
fastWalshTransform10,special_fu_utilization,No metric
fastWalshTransform10,global_hit_rate,No metric
fastWalshTransform10,shared_utilization,No metric
fastWalshTransform10,local_hit_rate,No metric
fastWalshTransform11,special_fu_utilization,No metric
fastWalshTransform11,global_hit_rate,No metric
fastWalshTransform11,shared_utilization,No metric
fastWalshTransform11,local_hit_rate,No metric
fastWalshTransform12,special_fu_utilization,No metric
fastWalshTransform12,global_hit_rate,No metric
fastWalshTransform12,shared_utilization,No metric
fastWalshTransform12,local_hit_rate,No metric
FDTD3d1,special_fu_utilization,No metric
FDTD3d1,global_hit_rate,No metric
FDTD3d1,shared_utilization,No metric
FDTD3d1,local_hit_rate,No metric
FDTD3d2,special_fu_utilization,No metric
FDTD3d2,global_hit_rate,No metric
FDTD3d2,shared_utilization,No metric
FDTD3d2,local_hit_rate,No metric
FDTD3d3,special_fu_utilization,No metric
FDTD3d3,global_hit_rate,No metric
FDTD3d3,shared_utilization,No metric
FDTD3d3,local_hit_rate,No metric
FDTD3d4,special_fu_utilization,No metric
FDTD3d4,global_hit_rate,No metric
FDTD3d4,shared_utilization,No metric
FDTD3d4,local_hit_rate,No metric
FDTD3d5,special_fu_utilization,No metric
FDTD3d5,global_hit_rate,No metric
FDTD3d5,shared_utilization,No metric
FDTD3d5,local_hit_rate,No metric
FDTD3d6,special_fu_utilization,No metric
FDTD3d6,global_hit_rate,No metric
FDTD3d6,shared_utilization,No metric
FDTD3d6,local_hit_rate,No metric
FDTD3d7,special_fu_utilization,No metric
FDTD3d7,global_hit_rate,No metric
FDTD3d7,shared_utilization,No metric
FDTD3d7,local_hit_rate,No metric
FDTD3d8,special_fu_utilization,No metric
FDTD3d8,global_hit_rate,No metric
FDTD3d8,shared_utilization,No metric
FDTD3d8,local_hit_rate,No metric
FDTD3d9,special_fu_utilization,No metric
FDTD3d9,global_hit_rate,No metric
FDTD3d9,shared_utilization,No metric
FDTD3d9,local_hit_rate,No metric
FDTD3d10,special_fu_utilization,No metric
FDTD3d10,global_hit_rate,No metric
FDTD3d10,shared_utilization,No metric
FDTD3d10,local_hit_rate,No metric
gaussian1,special_fu_utilization,No metric
gaussian1,global_hit_rate,No metric
gaussian1,shared_utilization,No metric
gaussian1,local_hit_rate,No metric
gaussian2,special_fu_utilization,No metric
gaussian2,global_hit_rate,No metric
gaussian2,shared_utilization,No metric
gaussian2,local_hit_rate,No metric
gaussian3,special_fu_utilization,No metric
gaussian3,global_hit_rate,No metric
gaussian3,shared_utilization,No metric
gaussian3,local_hit_rate,No metric
gaussian4,special_fu_utilization,No metric
gaussian4,global_hit_rate,No metric
gaussian4,shared_utilization,No metric
gaussian4,local_hit_rate,No metric
gaussian5,special_fu_utilization,No metric
gaussian5,global_hit_rate,No metric
gaussian5,shared_utilization,No metric
gaussian5,local_hit_rate,No metric
gaussian6,special_fu_utilization,No metric
gaussian6,global_hit_rate,No metric
gaussian6,shared_utilization,No metric
gaussian6,local_hit_rate,No metric
gaussian7,special_fu_utilization,No metric
gaussian7,global_hit_rate,No metric
gaussian7,shared_utilization,No metric
gaussian7,local_hit_rate,No metric
gaussian8,special_fu_utilization,No metric
gaussian8,global_hit_rate,No metric
gaussian8,shared_utilization,No metric
gaussian8,local_hit_rate,No metric
gaussian9,special_fu_utilization,No metric
gaussian9,global_hit_rate,No metric
gaussian9,shared_utilization,No metric
gaussian9,local_hit_rate,No metric
gaussian10,special_fu_utilization,No metric
gaussian10,global_hit_rate,No metric
gaussian10,shared_utilization,No metric
gaussian10,local_hit_rate,No metric
gaussian11,special_fu_utilization,No metric
gaussian11,global_hit_rate,No metric
gaussian11,shared_utilization,No metric
gaussian11,local_hit_rate,No metric
gesummv1,special_fu_utilization,No metric
gesummv1,global_hit_rate,No metric
gesummv1,stall_other,No metric
gesummv1,stall_exec_dependency,No metric
gesummv1,shared_utilization,No metric
gesummv1,local_hit_rate,No metric
gesummv1,stall_constant_memory_dependency,No metric
gesummv1,eligible_warps_per_cycle,No metric
gesummv2,special_fu_utilization,No metric
gesummv2,global_hit_rate,No metric
gesummv2,shared_utilization,No metric
gesummv2,local_hit_rate,No metric
gesummv3,special_fu_utilization,No metric
gesummv3,global_hit_rate,No metric
gesummv3,shared_utilization,No metric
gesummv3,local_hit_rate,No metric
gesummv4,special_fu_utilization,No metric
gesummv4,global_hit_rate,No metric
gesummv4,stall_other,No metric
gesummv4,stall_exec_dependency,No metric
gesummv4,shared_utilization,No metric
gesummv4,local_hit_rate,No metric
gesummv4,stall_constant_memory_dependency,No metric
gesummv4,eligible_warps_per_cycle,No metric
gesummv6,special_fu_utilization,No metric
gesummv6,global_hit_rate,No metric
gesummv6,shared_utilization,No metric
gesummv6,local_hit_rate,No metric
gesummv8,special_fu_utilization,No metric
gesummv8,global_hit_rate,No metric
gesummv8,stall_other,No metric
gesummv8,ldst_fu_utilization,No metric
gesummv8,tex_fu_utilization,No metric
gesummv8,stall_exec_dependency,No metric
gesummv8,sm_efficiency,No metric
gesummv8,shared_utilization,No metric
gesummv8,local_hit_rate,No metric
gesummv8,stall_constant_memory_dependency,No metric
gesummv8,eligible_warps_per_cycle,No metric
gesummv9,special_fu_utilization,No metric
gesummv9,global_hit_rate,No metric
gesummv9,shared_utilization,No metric
gesummv9,local_hit_rate,No metric
gesummv10,special_fu_utilization,No metric
gesummv10,global_hit_rate,No metric
gesummv10,shared_utilization,No metric
gesummv10,local_hit_rate,No metric
gramschm1,special_fu_utilization,No metric
gramschm1,global_hit_rate,No metric
gramschm1,shared_utilization,No metric
gramschm1,local_hit_rate,No metric
gramschm2,special_fu_utilization,No metric
gramschm2,global_hit_rate,No metric
gramschm2,shared_utilization,No metric
gramschm2,local_hit_rate,No metric
gramschm3,special_fu_utilization,No metric
gramschm3,global_hit_rate,No metric
gramschm3,shared_utilization,No metric
gramschm3,local_hit_rate,No metric
gramschm4,special_fu_utilization,No metric
gramschm4,global_hit_rate,No metric
gramschm4,shared_utilization,No metric
gramschm4,local_hit_rate,No metric
gramschm5,special_fu_utilization,No metric
gramschm5,global_hit_rate,No metric
gramschm5,shared_utilization,No metric
gramschm5,local_hit_rate,No metric
gramschm6,special_fu_utilization,No metric
gramschm6,global_hit_rate,No metric
gramschm6,shared_utilization,No metric
gramschm6,local_hit_rate,No metric
gramschm7,special_fu_utilization,No metric
gramschm7,global_hit_rate,No metric
gramschm7,shared_utilization,No metric
gramschm7,local_hit_rate,No metric
gramschm8,special_fu_utilization,No metric
gramschm8,global_hit_rate,No metric
gramschm8,shared_utilization,No metric
gramschm8,local_hit_rate,No metric
gramschm9,special_fu_utilization,No metric
gramschm9,global_hit_rate,No metric
gramschm9,shared_utilization,No metric
gramschm9,local_hit_rate,No metric
gramschm10,special_fu_utilization,No metric
gramschm10,global_hit_rate,No metric
gramschm10,shared_utilization,No metric
gramschm10,local_hit_rate,No metric
histogram1,special_fu_utilization,No metric
histogram1,global_hit_rate,No metric
histogram1,shared_utilization,No metric
histogram1,local_hit_rate,No metric
histogram2,special_fu_utilization,No metric
histogram2,global_hit_rate,No metric
histogram2,shared_utilization,No metric
histogram2,local_hit_rate,No metric
histogram3,special_fu_utilization,No metric
histogram3,global_hit_rate,No metric
histogram3,shared_utilization,No metric
histogram3,local_hit_rate,No metric
histogram4,special_fu_utilization,No metric
histogram4,global_hit_rate,No metric
histogram4,shared_utilization,No metric
histogram4,local_hit_rate,No metric
histogram5,special_fu_utilization,No metric
histogram5,global_hit_rate,No metric
histogram5,shared_utilization,No metric
histogram5,local_hit_rate,No metric
histogram6,special_fu_utilization,No metric
histogram6,global_hit_rate,No metric
histogram6,shared_utilization,No metric
histogram6,local_hit_rate,No metric
histogram7,special_fu_utilization,No metric
histogram7,global_hit_rate,No metric
histogram7,shared_utilization,No metric
histogram7,local_hit_rate,No metric
histogram8,special_fu_utilization,No metric
histogram8,global_hit_rate,No metric
histogram8,shared_utilization,No metric
histogram8,local_hit_rate,No metric
histogram9,special_fu_utilization,No metric
histogram9,global_hit_rate,No metric
histogram9,shared_utilization,No metric
histogram9,local_hit_rate,No metric
histogram10,special_fu_utilization,No metric
histogram10,global_hit_rate,No metric
histogram10,shared_utilization,No metric
histogram10,local_hit_rate,No metric
interval1,special_fu_utilization,No metric
interval1,global_hit_rate,No metric
interval1,shared_utilization,No metric
interval1,local_hit_rate,No metric
interval2,special_fu_utilization,No metric
interval2,global_hit_rate,No metric
interval2,shared_utilization,No metric
interval2,local_hit_rate,No metric
interval3,special_fu_utilization,No metric
interval3,global_hit_rate,No metric
interval3,shared_utilization,No metric
interval3,local_hit_rate,No metric
interval4,special_fu_utilization,No metric
interval4,global_hit_rate,No metric
interval4,shared_utilization,No metric
interval4,local_hit_rate,No metric
interval5,special_fu_utilization,No metric
interval5,global_hit_rate,No metric
interval5,shared_utilization,No metric
interval5,local_hit_rate,No metric
interval6,special_fu_utilization,No metric
interval6,global_hit_rate,No metric
interval6,shared_utilization,No metric
interval6,local_hit_rate,No metric
interval7,special_fu_utilization,No metric
interval7,global_hit_rate,No metric
interval7,shared_utilization,No metric
interval7,local_hit_rate,No metric
interval8,special_fu_utilization,No metric
interval8,global_hit_rate,No metric
interval8,shared_utilization,No metric
interval8,local_hit_rate,No metric
interval9,special_fu_utilization,No metric
interval9,global_hit_rate,No metric
interval9,shared_utilization,No metric
interval9,local_hit_rate,No metric
kmeans1,special_fu_utilization,No metric
kmeans1,global_hit_rate,No metric
kmeans1,shared_utilization,No metric
kmeans1,local_hit_rate,No metric
kmeans2,special_fu_utilization,No metric
kmeans2,global_hit_rate,No metric
kmeans2,shared_utilization,No metric
kmeans2,local_hit_rate,No metric
kmeans3,special_fu_utilization,No metric
kmeans3,global_hit_rate,No metric
kmeans3,shared_utilization,No metric
kmeans3,local_hit_rate,No metric
kmeans4,special_fu_utilization,No metric
kmeans4,global_hit_rate,No metric
kmeans4,shared_utilization,No metric
kmeans4,local_hit_rate,No metric
lavaMD1,special_fu_utilization,No metric
lavaMD1,global_hit_rate,No metric
lavaMD1,shared_utilization,No metric
lavaMD1,local_hit_rate,No metric
lavaMD2,special_fu_utilization,No metric
lavaMD2,global_hit_rate,No metric
lavaMD2,shared_utilization,No metric
lavaMD2,local_hit_rate,No metric
lavaMD3,special_fu_utilization,No metric
lavaMD3,global_hit_rate,No metric
lavaMD3,shared_utilization,No metric
lavaMD3,local_hit_rate,No metric
lavaMD4,special_fu_utilization,No metric
lavaMD4,global_hit_rate,No metric
lavaMD4,shared_utilization,No metric
lavaMD4,local_hit_rate,No metric
lavaMD5,special_fu_utilization,No metric
lavaMD5,global_hit_rate,No metric
lavaMD5,shared_utilization,No metric
lavaMD5,local_hit_rate,No metric
lbm1,special_fu_utilization,No metric
lbm1,global_hit_rate,No metric
lbm1,shared_utilization,No metric
lbm1,local_hit_rate,No metric
lbm2,special_fu_utilization,No metric
lbm2,global_hit_rate,No metric
lbm2,shared_utilization,No metric
lbm2,local_hit_rate,No metric
lbm3,special_fu_utilization,No metric
lbm3,global_hit_rate,No metric
lbm3,shared_utilization,No metric
lbm3,local_hit_rate,No metric
lbm4,special_fu_utilization,No metric
lbm4,global_hit_rate,No metric
lbm4,shared_utilization,No metric
lbm4,local_hit_rate,No metric
lbm5,special_fu_utilization,No metric
lbm5,global_hit_rate,No metric
lbm5,shared_utilization,No metric
lbm5,local_hit_rate,No metric
lbm6,special_fu_utilization,No metric
lbm6,global_hit_rate,No metric
lbm6,shared_utilization,No metric
lbm6,local_hit_rate,No metric
lbm7,special_fu_utilization,No metric
lbm7,global_hit_rate,No metric
lbm7,shared_utilization,No metric
lbm7,local_hit_rate,No metric
lbm8,special_fu_utilization,No metric
lbm8,global_hit_rate,No metric
lbm8,shared_utilization,No metric
lbm8,local_hit_rate,No metric
lbm9,special_fu_utilization,No metric
lbm9,global_hit_rate,No metric
lbm9,shared_utilization,No metric
lbm9,local_hit_rate,No metric
matrixMul1,special_fu_utilization,No metric
matrixMul1,global_hit_rate,No metric
matrixMul1,shared_utilization,No metric
matrixMul1,local_hit_rate,No metric
matrixMul2,special_fu_utilization,No metric
matrixMul2,global_hit_rate,No metric
matrixMul2,shared_utilization,No metric
matrixMul2,local_hit_rate,No metric
matrixMul3,special_fu_utilization,No metric
matrixMul3,global_hit_rate,No metric
matrixMul3,shared_utilization,No metric
matrixMul3,local_hit_rate,No metric
matrixMul4,special_fu_utilization,No metric
matrixMul4,global_hit_rate,No metric
matrixMul4,shared_utilization,No metric
matrixMul4,local_hit_rate,No metric
matrixMul5,special_fu_utilization,No metric
matrixMul5,global_hit_rate,No metric
matrixMul5,shared_utilization,No metric
matrixMul5,local_hit_rate,No metric
matrixMul6,special_fu_utilization,No metric
matrixMul6,global_hit_rate,No metric
matrixMul6,shared_utilization,No metric
matrixMul6,local_hit_rate,No metric
matrixMul7,special_fu_utilization,No metric
matrixMul7,global_hit_rate,No metric
matrixMul7,shared_utilization,No metric
matrixMul7,local_hit_rate,No metric
matrixMul8,special_fu_utilization,No metric
matrixMul8,global_hit_rate,No metric
matrixMul8,stall_other,No metric
matrixMul8,stall_exec_dependency,No metric
matrixMul8,shared_utilization,No metric
matrixMul8,local_hit_rate,No metric
matrixMul8,stall_constant_memory_dependency,No metric
matrixMul8,shared_efficiency,No metric
matrixMul9,special_fu_utilization,No metric
matrixMul9,global_hit_rate,No metric
matrixMul9,stall_other,No metric
matrixMul9,stall_exec_dependency,No metric
matrixMul9,shared_utilization,No metric
matrixMul9,local_hit_rate,No metric
matrixMul9,stall_constant_memory_dependency,No metric
matrixMul9,shared_efficiency,No metric
matrixMul10,special_fu_utilization,No metric
matrixMul10,global_hit_rate,No metric
matrixMul10,stall_other,No metric
matrixMul10,stall_exec_dependency,No metric
matrixMul10,shared_utilization,No metric
matrixMul10,local_hit_rate,No metric
matrixMul10,stall_constant_memory_dependency,No metric
matrixMul10,shared_efficiency,No metric
matrixMul10,eligible_warps_per_cycle,No metric
matrixMul11,special_fu_utilization,No metric
matrixMul11,global_hit_rate,No metric
matrixMul11,stall_other,No metric
matrixMul11,ldst_fu_utilization,No metric
matrixMul11,tex_fu_utilization,No metric
matrixMul11,stall_exec_dependency,No metric
matrixMul11,sm_efficiency,No metric
matrixMul11,shared_utilization,No metric
matrixMul11,local_hit_rate,No metric
matrixMul11,stall_constant_memory_dependency,No metric
matrixMul11,shared_efficiency,No metric
matrixMul11,eligible_warps_per_cycle,No metric
mergeSort1,special_fu_utilization,No metric
mergeSort1,global_hit_rate,No metric
mergeSort1,shared_utilization,No metric
mergeSort1,local_hit_rate,No metric
mergeSort2,special_fu_utilization,No metric
mergeSort2,global_hit_rate,No metric
mergeSort2,shared_utilization,No metric
mergeSort2,local_hit_rate,No metric
mergeSort3,special_fu_utilization,No metric
mergeSort3,global_hit_rate,No metric
mergeSort3,shared_utilization,No metric
mergeSort3,local_hit_rate,No metric
mergeSort4,special_fu_utilization,No metric
mergeSort4,global_hit_rate,No metric
mergeSort4,shared_utilization,No metric
mergeSort4,local_hit_rate,No metric
mergeSort5,special_fu_utilization,No metric
mergeSort5,global_hit_rate,No metric
mergeSort5,shared_utilization,No metric
mergeSort5,local_hit_rate,No metric
mergeSort6,special_fu_utilization,No metric
mergeSort6,global_hit_rate,No metric
mergeSort6,shared_utilization,No metric
mergeSort6,local_hit_rate,No metric
mergeSort7,special_fu_utilization,No metric
mergeSort7,global_hit_rate,No metric
mergeSort7,shared_utilization,No metric
mergeSort7,local_hit_rate,No metric
mergeSort8,special_fu_utilization,No metric
mergeSort8,global_hit_rate,No metric
mergeSort8,shared_utilization,No metric
mergeSort8,local_hit_rate,No metric
mergeSort9,special_fu_utilization,No metric
mergeSort9,global_hit_rate,No metric
mergeSort9,shared_utilization,No metric
mergeSort9,local_hit_rate,No metric
mergeSort10,special_fu_utilization,No metric
mergeSort10,global_hit_rate,No metric
mergeSort10,shared_utilization,No metric
mergeSort10,local_hit_rate,No metric
MonteCarloMultiGPU1,special_fu_utilization,No metric
MonteCarloMultiGPU1,global_hit_rate,No metric
MonteCarloMultiGPU1,shared_utilization,No metric
MonteCarloMultiGPU1,local_hit_rate,No metric
MonteCarloMultiGPU2,special_fu_utilization,No metric
MonteCarloMultiGPU2,global_hit_rate,No metric
MonteCarloMultiGPU2,shared_utilization,No metric
MonteCarloMultiGPU2,local_hit_rate,No metric
MonteCarloMultiGPU3,special_fu_utilization,No metric
MonteCarloMultiGPU3,global_hit_rate,No metric
MonteCarloMultiGPU3,shared_utilization,No metric
MonteCarloMultiGPU3,local_hit_rate,No metric
MonteCarloMultiGPU4,special_fu_utilization,No metric
MonteCarloMultiGPU4,global_hit_rate,No metric
MonteCarloMultiGPU4,shared_utilization,No metric
MonteCarloMultiGPU4,local_hit_rate,No metric
MonteCarloMultiGPU5,special_fu_utilization,No metric
MonteCarloMultiGPU5,global_hit_rate,No metric
MonteCarloMultiGPU5,shared_utilization,No metric
MonteCarloMultiGPU5,local_hit_rate,No metric
MonteCarloMultiGPU6,special_fu_utilization,No metric
MonteCarloMultiGPU6,global_hit_rate,No metric
MonteCarloMultiGPU6,shared_utilization,No metric
MonteCarloMultiGPU6,local_hit_rate,No metric
MonteCarloMultiGPU7,special_fu_utilization,No metric
MonteCarloMultiGPU7,global_hit_rate,No metric
MonteCarloMultiGPU7,shared_utilization,No metric
MonteCarloMultiGPU7,local_hit_rate,No metric
MonteCarloMultiGPU8,special_fu_utilization,No metric
MonteCarloMultiGPU8,global_hit_rate,No metric
MonteCarloMultiGPU8,shared_utilization,No metric
MonteCarloMultiGPU8,local_hit_rate,No metric
MonteCarloMultiGPU9,special_fu_utilization,No metric
MonteCarloMultiGPU9,global_hit_rate,No metric
MonteCarloMultiGPU9,shared_utilization,No metric
MonteCarloMultiGPU9,local_hit_rate,No metric
MonteCarloMultiGPU10,special_fu_utilization,No metric
MonteCarloMultiGPU10,global_hit_rate,No metric
MonteCarloMultiGPU10,shared_utilization,No metric
MonteCarloMultiGPU10,local_hit_rate,No metric
mri-gridding1,special_fu_utilization,No metric
mri-gridding1,global_hit_rate,No metric
mri-gridding1,shared_utilization,No metric
mri-gridding1,local_hit_rate,No metric
mri-q1,special_fu_utilization,No metric
mri-q1,global_hit_rate,No metric
mri-q1,shared_utilization,No metric
mri-q1,local_hit_rate,No metric
mri-q2,special_fu_utilization,No metric
mri-q2,global_hit_rate,No metric
mri-q2,shared_utilization,No metric
mri-q2,local_hit_rate,No metric
mvt1,special_fu_utilization,No metric
mvt1,global_hit_rate,No metric
mvt1,shared_utilization,No metric
mvt1,local_hit_rate,No metric
mvt2,special_fu_utilization,No metric
mvt2,global_hit_rate,No metric
mvt2,shared_utilization,No metric
mvt2,local_hit_rate,No metric
mvt3,special_fu_utilization,No metric
mvt3,global_hit_rate,No metric
mvt3,shared_utilization,No metric
mvt3,local_hit_rate,No metric
mvt4,special_fu_utilization,No metric
mvt4,global_hit_rate,No metric
mvt4,shared_utilization,No metric
mvt4,local_hit_rate,No metric
mvt5,special_fu_utilization,No metric
mvt5,global_hit_rate,No metric
mvt5,stall_other,overflowed
mvt5,stall_exec_dependency,overflowed
mvt5,shared_utilization,No metric
mvt5,local_hit_rate,No metric
mvt5,stall_constant_memory_dependency,overflowed
mvt6,special_fu_utilization,No metric
mvt6,global_hit_rate,No metric
mvt6,shared_utilization,No metric
mvt6,local_hit_rate,No metric
mvt7,special_fu_utilization,No metric
mvt7,global_hit_rate,No metric
mvt7,stall_other,overflowed
mvt7,stall_exec_dependency,overflowed
mvt7,shared_utilization,No metric
mvt7,local_hit_rate,No metric
mvt7,stall_constant_memory_dependency,overflowed
mvt8,special_fu_utilization,No metric
mvt8,global_hit_rate,No metric
mvt8,shared_utilization,No metric
mvt8,local_hit_rate,No metric
mvt9,special_fu_utilization,No metric
mvt9,global_hit_rate,No metric
mvt9,shared_utilization,No metric
mvt9,local_hit_rate,No metric
mvt10,special_fu_utilization,No metric
mvt10,global_hit_rate,No metric
mvt10,shared_utilization,No metric
mvt10,local_hit_rate,No metric
newdelete1,special_fu_utilization,No metric
newdelete1,global_hit_rate,No metric
newdelete1,shared_utilization,No metric
newdelete1,local_hit_rate,No metric
nn1,special_fu_utilization,No metric
nn1,global_hit_rate,No metric
nn1,shared_utilization,No metric
nn1,local_hit_rate,No metric
nn2,special_fu_utilization,No metric
nn2,global_hit_rate,No metric
nn2,shared_utilization,No metric
nn2,local_hit_rate,No metric
nn3,special_fu_utilization,No metric
nn3,global_hit_rate,No metric
nn3,shared_utilization,No metric
nn3,local_hit_rate,No metric
nn4,special_fu_utilization,No metric
nn4,global_hit_rate,No metric
nn4,shared_utilization,No metric
nn4,local_hit_rate,No metric
nn5,special_fu_utilization,No metric
nn5,global_hit_rate,No metric
nn5,shared_utilization,No metric
nn5,local_hit_rate,No metric
nn6,special_fu_utilization,No metric
nn6,global_hit_rate,No metric
nn6,shared_utilization,No metric
nn6,local_hit_rate,No metric
nn7,special_fu_utilization,No metric
nn7,global_hit_rate,No metric
nn7,shared_utilization,No metric
nn7,local_hit_rate,No metric
nn8,special_fu_utilization,No metric
nn8,global_hit_rate,No metric
nn8,shared_utilization,No metric
nn8,local_hit_rate,No metric
nn9,special_fu_utilization,No metric
nn9,global_hit_rate,No metric
nn9,shared_utilization,No metric
nn9,local_hit_rate,No metric
